ID,Adresse,Beschreibung,Nummer,Auch mit Gebühr,created,likes,Status,status_reason,position
283,"Kottbusser Damm 86, 10967 Berlin",Es handelt sich um den u Bahn Eingang schönmeinstraße. Dort gibt es zu wenige abstellmöglichkeiten.,8,False,2019-09-12T06:10:26+00:00,,report_verification,,"52.492522076921,13.4224184318682"
284,"Dessauer Straße 30, 10963 Berlin","Dort befinden sich mehrere Hochschulen, Galerien, Läden und Geschäfts- sowie Wohnbebauung. Zwischen den Baumscheiben einfach zu realisieren!",10,False,2019-09-12T06:20:45+00:00,,report_verification,,"52.5044653206992,13.3787746260222"
285,"Hedemannstraße 10, 10969 Berlin",Innenhof,1,False,2019-09-12T06:22:31+00:00,,report_verification,,"52.5029013678032,13.3888654857042"
286,"Segitzdamm 2, 10969 Berlin",Vor dem fsk Kino wären ein paar mehr Bügel sehr hilfreich,8,False,2019-09-12T07:08:23+00:00,,report_verification,,"52.5014674113116,13.4146683247109"
287,"Planufer 77, 10967 Berlin",,6,False,2019-09-12T07:08:28+00:00,,report_verification,,"52.4946556232176,13.4112065562043"
288,"ALDI NORD, Rüdersdorfer Str. 65, Berlin, 10243",Vor Aldi wären einige zusätzliche Bügel wünschenswert. Die vorhandenen Bügel reichen nicht aus.,6,False,2019-09-12T07:11:00+00:00,,report_verification,,"52.5112178433399,13.4451702804092"
289,"Gneisenaustraße 3, 10961 Berlin","Hier ist der Eingang zum Mehringhof und viel Gastro an der Strasse, statt überall tische und stühle für den Konsum hinzustellen besser Bügel",10,True,2019-09-12T07:11:56+00:00,,report_verification,,"52.4924535886862,13.3886023869381"
290,"Holzmarktstraße 25, 10243 Berlin",Vor dem Holzmarkt gibt es gerade am Wochenende oder bei Veranstaltungen viel zu wenig Abstellmöglichkeiten,12,False,2019-09-12T07:13:16+00:00,,report_verification,,"52.5119061554675,13.4263429569921"
291,"Kreuzbergstraße 10, 10965 Berlin","Hier stehen regelmässig 2reihig Fahrräder an den Laternen, die Kaffe-Gäste können ihre Überblicken, für alle anderen braucht es etwas festes",4,False,2019-09-12T07:13:40+00:00,,report_verification,,"52.4900031926146,13.383815444751"
292,"Rudolfstraße 3, 10245 Berlin",Vor Lidl gibt es zu wenig Anschliessmöglichkeiten,8,False,2019-09-12T07:17:13+00:00,,report_verification,,"52.5051065245228,13.4500070935435"
293,"Tilsiter Lichtspiele, Richard-Sorge-Str. 25a, Berlin, 10249",Vor dem Kino Tilsiter Lichtspiele gibt es kaum Anschliessmöglichkeiten,8,False,2019-09-12T07:19:02+00:00,,report_verification,,"52.5207119449596,13.4471990153144"
294,"Katzbachstraße 1, 10965 Berlin",An dieser Ecke stehen immer ca 8-10 Fahrräder lose auf dem Bürgersteig herum (auch Leihfahrräder).,5,False,2019-09-12T07:19:23+00:00,,report_verification,,"52.4912825660952,13.3767206057277"
295,"Conrad Fahrradladen, Köpenicker Str. 8, Berlin, 10997",Kunden des Fahrradladens parken den Gehweg zu.,6,False,2019-09-12T07:24:23+00:00,,report_verification,,"52.5026806071469,13.4390960974099"
296,"Singerstraße 52, 10243 Berlin",Test,5,False,2019-09-12T07:25:59+00:00,,report_verification,,"52.5136718725015,13.4369989220613"
297,"REWE City, Yorckstr. 78, Berlin, 10965","Beim Rewe gibt es immer zu wenig feste Stellplätze für Fahrräder, daher waren ein paar mehr Bügel super. Außerdem viel Platz dafür vorhanden",4,False,2019-09-12T07:26:49+00:00,,report_verification,,"52.4933808683071,13.3832841162558"
298,"Zossener Straße 35, 10961 Berlin","Vor den Läden hier (Sushi laden etc) gibt es keine feste Stellmöglichkeiten für Fahrräder, diese stehen dann auf dem Bürgersteig herum.",4,False,2019-09-12T07:30:04+00:00,,report_verification,,"52.4907379862636,13.394198828258"
299,"Luckenwalder Straße 6, 10963 Berlin",Der Bereich zwischen Park-Ausgang und U-Bahn-Station ist eine einzige wilde Abstellfläche für Räder und Roller.,10,False,2019-09-12T07:30:55+00:00,,report_verification,,"52.5004312319348,13.3744684709269"
300,"Müggelstraße 22, 10247 Berlin",Bitte in der Nähe der Straßenkreuzung Scharnweberstraße zusätzliche Fahrradbügel aufstellen. Vielen Dank!,12,False,2019-09-12T07:32:30+00:00,,report_verification,,"52.5113867833455,13.470397075092"
301,"Rigaer Straße 63, 10247 Berlin",Für Anwohner gibt es kaum bzw. keine Fahrradabstellmöglichkeiten in diesem Bereich.,2,False,2019-09-12T07:33:33+00:00,,report_verification,,"52.5155987523256,13.4697315521689"
302,"Alt-Stralau 60, 10245 Berlin","Einige Geschäfte hat es hier, aber keine Abstellmöglichkeiten für Räder.",9,False,2019-09-12T07:38:31+00:00,,report_verification,,"52.4955425600264,13.4682657691305"
303,"Yorckstraße 90, 10965 Berlin",für die diversen Lokale und die Kirche,7,False,2019-09-12T07:53:53+00:00,,report_verification,,"52.4928765088322,13.3863677797805"
304,"Planufer 96, 10967 Berlin",Direkt vor dem Supermarkt (Netto),6,True,2019-09-12T07:55:44+00:00,,report_accepted,,"52.4955255785342,13.419924003602"
305,"Yorck, Yorckstr. 86, Berlin, 10965","der Kino-Bereich benötigt dringend ganz viele Bügel, das es dort sehr häuft viele wild abgestellte Fahrräder gibt",12,False,2019-09-12T07:55:51+00:00,,report_verification,,"52.4930552215386,13.38532317811"
306,"Chamissoplatz 6, 10965 Berlin",für Spielplatz und die Geschäfte ringsherum sowie den Wochenmarkt,6,False,2019-09-12T07:57:21+00:00,,report_verification,,"52.4880250542022,13.3915060429968"
307,"Bänschstraße 38, 10247 Berlin","Leider keine Möglichkeit, Fahrrad sicher anzuketten.",3,True,2019-09-12T07:57:50+00:00,,report_verification,,"52.5183797908619,13.4636731322505"
308,"Dolden Mädel, Mehringdamm 80, Berlin, 10965",ein Chaos an wild irgendwo angeschlossenen Rädern,12,True,2019-09-12T08:00:26+00:00,,report_verification,,"52.4897105363485,13.3859536083107"
309,"Köpenicker Straße 175, 10997 Berlin","Hier gibt es mehrere Kitas. Fahrräder werden wenn nicht am Bügel angeschlossen, sehr oft geklaut. Industrie im Innenhof.",5,False,2019-09-12T08:04:23+00:00,,report_verification,,"52.5040937478742,13.435800583517"
310,"Mehringdamm 28, 10961 Berlin","An der U-Bahn Station stehen immer viele Fahrräder herum, es gibt kaum Möglichkeiten zum festen Anschließen. Auf beiden Straßenseiten nötig.",10,True,2019-09-12T08:05:36+00:00,,report_verification,,"52.4940868510698,13.3881944118137"
311,"Hauptstraße 1, 10317 Berlin","In der Nähe des S-Bahnhofs Ostkreuz fehlen immer noch Fahrradständer, denn die Anzahl der Fahrräder, die angeschloßen werden müssen ist hoch",12,True,2019-09-12T08:06:31+00:00,,report_verification,,"52.5022917823416,13.4695775460402"
312,"Hasenheide 17, 10967 Berlin",Vor dem Vietnamesischen Restaurant (Nr. 16) und dem japanischen Café daneben sucht man immer vergeblich nach Bügeln zum festen Anschließen.,5,False,2019-09-12T08:11:11+00:00,,report_verification,,"52.4874706213526,13.4199710076163"
313,"Großbeerenstraße 60, 10965 Berlin","Rewe City, Großbeerenstraße",4,False,2019-09-12T08:18:58+00:00,,report_verification,,"52.4930967355451,13.3832088240234"
314,"Frankfurter Allee 37, 10247 Berlin",20 Fahrradbügel auf den bisherigen Parkplätzen vor dem Rathaus Fhain gem. Vortrag Hr. Rabe 2017,1,True,2019-09-12T08:21:24+00:00,,report_verification,,"52.515117068536,13.4617622880112"
315,"Katzbachstraße 1, 10965 Berlin",Kreuzung Katzbachstraße/Yorckstraße,2,False,2019-09-12T08:21:54+00:00,,report_verification,,"52.4913801430668,13.3767584073117"
316,"Hornstraße 2, 10963 Berlin","Mehr Bügel für Nutzer der Gastronomie entlang des Seitenbereichs Yorckstr., da dringender Bedarf",1,True,2019-09-12T08:26:10+00:00,,report_verification,,"52.4938080864787,13.3826994780578"
317,"Möckernstraße 116, 10963 Berlin",Möckernstr. Ecke Obentrautstraße ist ggf. sogar genügend Platz im Gehwegbereich.,4,False,2019-09-12T08:29:50+00:00,,report_verification,,"52.4970548771753,13.3801304833601"
318,"Gleis 3/4 (S-Bahn), Bahnhof Ostkreuz, Berlin, 10245",Ein Foto ist hoffentlich nicht nötig. Am Bahnhof Ostkreuz sind dringend sehr viele Fahrradbügel nötig. Sehr viel mehr als man oben angegeben,12,True,2019-09-12T08:30:08+00:00,,report_verification,,"52.5031974499128,13.4684068119254"
319,"Mariannenstraße 31, 10999 Berlin","An der Mauer, die den Skalitzer Park von der Mariannenstr. trennt, ist Platz für sicher 8 Fahrradbügel. Hier wird sonst nur Müll abgeladen.",8,False,2019-09-12T08:35:50+00:00,,report_verification,,"52.4972168601799,13.4207442512148"
320,"Yorckstraße 67, 10965 Berlin","Es gibt bereits 5 vor der Hausnummer, die sind jedoch ungenügend. Deswegen diese verdoppeln (auf beiden Seiten des jungen Lindenbaums)",5,False,2019-09-12T08:41:24+00:00,,report_verification,,"52.4923048407978,13.3798669506911"
321,"Schreinerstraße 48, 10247 Berlin","Nähe zu Spielplatz, vorhandene Fahrradbügel nicht ausreichend",6,False,2019-09-12T08:47:56+00:00,,report_verification,,"52.5171722786296,13.4668308742181"
322,"Mariannenstraße 45, 10999 Berlin","Vor dem Park neben dem Astronauten ist viel Platz, das Fahrradaufkommen hier steigt stetig.",6,False,2019-09-12T09:01:39+00:00,,report_verification,,"52.4994795602066,13.4226668410342"
323,"Hallesche-Tor-Brücke, 10961 Berlin",An der U-Bahn hallesches tor,5,False,2019-09-12T09:01:41+00:00,,report_verification,,"52.4975300637008,13.3920465004063"
324,"Hauptstraße 1, 10317 Berlin",In der Nähe des S-Bahnhofs Ostkreuz fehlen unzählige (min. 50) Fahrradbügel.,12,False,2019-09-12T09:09:43+00:00,,report_verification,,"52.5023575748586,13.4695256212882"
325,"Köpenicker Straße 173, 10997 Berlin","An der Ecke Eisenbahnstr. - Köpenickerstr. fehlen Bügel. 
hinter der Ampel. Schafft auch Verkehrsberuhigung auf der Köpenickerstraße.",10,True,2019-09-12T09:10:57+00:00,,report_verification,,"52.5043311182095,13.4351466822477"
326,"Carl-Herz-Ufer 3, 10961 Berlin","Großer Andrang das ganze Jahr über (Kanal, Restaurantschiff, Café, Anwohner) keine Stellplätze bisher.",12,False,2019-09-12T09:14:45+00:00,,report_verification,,"52.4953106194006,13.4062967022109"
327,"Fraenkelufer 34, 10999 Berlin","Sehr viele Besucher, sehr viele Fahrräder, die den Weg vollstellen.",12,False,2019-09-12T09:22:14+00:00,,report_verification,,"52.4954837407039,13.4137882323957"
328,"Mühlenstraße 47, 10243 Berlin",An dieser Stelle verschwenkt sich der Radweg an den Straßenrand und begrenzt ein Ende von Parkplätzen. Da sich dort oft Falschparker auf de.,5,False,2019-09-12T09:28:18+00:00,,report_verification,,"52.5074761079299,13.4357769654521"
329,"Stralauer Platz 35, 10243 Berlin",Vor den Hotels und Veranstaltungshallen sollte man einige Autoparkplätze umwandeln.,6,False,2019-09-12T09:31:39+00:00,,report_verification,,"52.5083778026667,13.4335647810552"
330,"Waldemarstraße 29, 10999 Berlin",Es gibt in der Waldemarstrasse grundsätzlich kaum Fahrradabstellmöglichkeiten. In der Strasse befindet sich der Kinderbauernhof,3,False,2019-09-12T09:35:23+00:00,,report_verification,,"52.5045470345778,13.4156648204035"
331,"Blücherplatz 23, 10961 Berlin",Vor der Amerika Gedenk Bibliothek ist täglich Radabstell-Not! Alle vorhandenen Plätze sind mehr als ausgelastet!,12,True,2019-09-12T09:56:54+00:00,,report_verification,,"52.4969707622078,13.3919516866537"
332,"Commerzbank, Frankfurter Allee 13-15, Berlin, 10247","Bank, Büro Gebäude, Läden, Wohnhäuser. Keine Möglichkeit das Rad fest zu schließen.",6,False,2019-09-12T10:02:06+00:00,,report_verification,,"52.5155797473592,13.4573588121361"
333,"H2 - Be Veggie, Möckernstrasse 48, Berlin, 10963","Direkt vor dem H2 Veggie sollte es fahrradbügel geben, gerne statt der parkenden Autos, die an dieser unübersichtlichen Stelle eh nur stören",4,False,2019-09-12T10:20:22+00:00,,report_verification,,"52.4931841424104,13.3793352909879"
334,"Yorckstraße 89, 10965 Berlin",Bei den Eingängen in den gleisdreieckpark fehlen Fahrradparkplätze,4,False,2019-09-12T10:23:24+00:00,,report_verification,,"52.49222080832,13.3736776624743"
335,"Gubener Straße 49, 10243 Berlin","Gubener Straße 49, in dem Haus befindet sich ein Kinderladen und ein großer Arbeitgeber, viele Menschen kommen mit Rad.",3,False,2019-09-12T10:25:09+00:00,,report_verification,,"52.5124124068322,13.4482031356418"
336,"Urbanhafen, Dieffenbachstr., Berlin, 10967",Am Maybachufer Kann es gar nicht genug Bügel geben,12,False,2019-09-12T10:25:54+00:00,,report_verification,,"52.4953506663978,13.4082260220471"
337,"Friedrichstraße 41, 10969 Berlin","der Ort ist überlastet. Fahradbügel vorhanden, jedoch oft von Schrottbikes besetzt.
Viele schließen ihre Räder am Absperrgitter an.",10,False,2019-09-12T10:30:27+00:00,,report_verification,,"52.5064193362034,13.390558283917"
338,"Kottbusser Damm 104, 10967 Berlin",Fahrradbügel können die chaotische Situation rundum den Markt und den Kottbusser Damm entlasten,10,False,2019-09-12T10:30:39+00:00,,report_verification,,"52.4958237861352,13.4200300344503"
339,"Hauptstraße 1, 10245 Berlin",Wie vor jedem Bahnhof oder jeder Haltestelle muss die Kapazität an Abstellmöglichkeiten signifikant erhöht werden. Auch hier gibt's zu wenig,12,False,2019-09-12T10:33:27+00:00,,report_verification,,"52.5025751756091,13.4684590378122"
340,"Paul-Lincke-Ufer 23, 10999 Berlin","hier ist ein toller Knotenpunkt: Märkte starten, Spaziergänge starten, ... mehr Fahrradständer auf dieser oder der anderen Seite des Kanals!",8,False,2019-09-12T10:53:19+00:00,,report_verification,,"52.4938481477965,13.428708696782"
341,"Paul-Lincke-Ufer 5, 10999 Berlin","hier ist ein toller Knotenpunkt: Märkte, Spaziergänge, ... starten. mehr Fahrradständer auf dieser oder der anderen Seite des Kanals!",8,False,2019-09-12T10:54:58+00:00,,report_verification,,"52.491667912407,13.4355361619366"
342,"Salon 31 - AVEDA Exclusive Salon, Gärtnerstr. 31, Berlin, 10245",An dieser Position finden sind auf beiden Seiten der Straße viele Geschäfte. Nirgendwo gibt es Fahrradbügel. Die nächsten sind am Boxi,2,False,2019-09-12T10:55:31+00:00,,report_verification,,"52.5087286713742,13.4598441546061"
343,"Lindenstraße 28, 10969 Berlin",Weitere Informationen zur Falsch-Park-Situation im vorliegenden absoluten Halteverbot incl. Fotos via daniel.wachs@gmx.de.,9,False,2019-09-12T11:00:54+00:00,,report_verification,,"52.5050970726657,13.3970184659852"
344,"Zossener Straße 36, 10961 Berlin","Es gibt im Haus Ärzte u.a. Einrichtungen mit viel Kundschaft. Viele kommen mit dem Fahrrad, auch die Angestellten. Fahrradbügel fehlen!",4,False,2019-09-12T11:07:52+00:00,,report_verification,,"52.4909621039328,13.39437344805"
345,"Reichenberger Straße 152, 10999 Berlin",Vor dem LPG Markt sind weitere Abstellanlagen nötig.,5,False,2019-09-12T11:21:07+00:00,,report_verification,,"52.4972688466992,13.4243808968495"
346,"Blücherstraße 62, 10961 Berlin",Dort sitzt ein großer Verband (AWO) mit vielen Fahrradfahrer*innen und vielen (täglichen) Gästen.,5,False,2019-09-12T11:21:08+00:00,,report_verification,,"52.4950494766825,13.3983153490294"
347,"Mariannenstraße 6, 10997 Berlin",Vor der Schoko Fabrik werden weitere Abstellplätze benötigt für Besucher*innen der Restaurants und Freizeiteinrichtungen in der Straße,12,False,2019-09-12T11:23:10+00:00,,report_verification,,"52.5008781270724,13.4234656844835"
348,"Der Kegel, Revaler Str. 99, Berlin, 10245","Der Eingangsweg zu ""der Kegel"" und Skatehalle steht oft voll mit Fahrräder, die aber nicht sicher geparkt werden können.",8,False,2019-09-12T11:26:24+00:00,,report_verification,,"52.5072297366854,13.4541506955534"
349,"Grünberger Straße 20, 10243 Berlin",Supermarkt und viele Fahrradfahrer im Kiez,4,False,2019-09-12T12:06:22+00:00,,report_verification,,"52.5127045644171,13.4501686830678"
350,"Stallschreiberstraße 39, 10969 Berlin",Hier wäre sehr viel Platz vorhanden und es gibt für die ganzen Anlieger viel zu wenige Abstellplätze. Direkt am Mauerradweg.,4,False,2019-09-12T12:08:32+00:00,,report_verification,,"52.5080466269866,13.4052748370805"
351,"Stallschreiberstraße 46, 10969 Berlin",Stallschreiberstraße hat grundsätzlich viel zu weniger Fahrradbügel,1,False,2019-09-12T12:12:39+00:00,,report_verification,,"52.5068484157031,13.4068600747773"
352,"Singerstraße 29, 10243 Berlin","Vorplatz EDEKA nördlich. Bestehende ""Speichenkiller"" zu Stoßzeiten überfüllt. Am besten in Absprache mit EDEKA Ersatz auf dem Platz schaffen",8,False,2019-09-12T12:17:04+00:00,,report_verification,,"52.5150518281608,13.431586698895"
353,"Neue Blumenstraße 24, 10243 Berlin","Es gibt keine Möglichkeiten für Bewohner oder Besucher Fahrräder anzuschliessen, außer der Kellereingänge die dadurch behindert werden.",8,True,2019-09-12T12:36:33+00:00,,report_verification,,"52.5178614186039,13.4272577079532"
354,"Mariannenstraße 45, 10999 Berlin","Es gibt hier viele Cafés und Restaurants, genauso wie ein großes Bürogebäude (Mariannenstr. 9-10), von denen viele Mieter mit dem Rad kommen",8,False,2019-09-12T12:36:41+00:00,,report_verification,,"52.4995981933825,13.4227791184666"
355,"Mariannenstraße 45, 10999 Berlin",Entlastung der überfüllten Bügel am Heinrichplatz.,4,False,2019-09-12T12:43:40+00:00,,report_verification,,"52.4996382394827,13.4227985463199"
356,"Netto Marken-Discount, Bergmannstr. 5, Berlin, 10961",Vorhandene Bügel sind total überlastet. Dadurch wird wieder der Gehsteig zugeparkt. Bügel vor den benachbarten Grunstücken könnten abhilfe s,1,False,2019-09-12T13:03:37+00:00,,report_verification,,"52.4897442634898,13.3888562014638"
357,"Mariannenstraße 9, 10999 Berlin","Plätze für Lastenräder (Eltern kommen mit Lastenrad von Kita/Schule zum Bürohaus) + viele Räder, da hier viel Büros/Praxen/Anwälte",12,False,2019-09-12T13:09:49+00:00,,report_verification,,"52.4996408104673,13.4223782751353"
358,"Sorauer Straße 23, 10997 Berlin","immer mehr Mietwagen/E-Roller (Lärmbelästigung nachts), kein Platz für Räder in der Spielstraße (Fahrradunfreundlicher Belag) + Höfen!",12,True,2019-09-12T13:12:32+00:00,,report_verification,,"52.4986172741456,13.4381179849073"
359,"Nostitzstraße 6, 10961 Berlin",Die Vorhandenen Radbügel vor der Lenau Grundschule reichen bei weitem nicht aus. Diese müssen durch weitere ergänzt werden,12,False,2019-09-12T13:41:33+00:00,,report_verification,,"52.4932652281142,13.3911556541519"
360,"Wühlischstraße 30, 10245 Berlin","Hier möchten alle Shopper, Restaurantbesucher, Nachschwärmer gerne sicher ihre Räder parken",12,False,2019-09-12T13:44:24+00:00,,report_verification,,"52.5094318777731,13.4575369551029"
